datetime_utc,open,high,low,close,volume
2024-06-07T09:23:00.000Z,71100.00000000,71103.00000000,71099.15000000,71102.36000000,37.65720000
2024-06-07T09:24:00.000Z,71102.37000000,71102.37000000,71100.37000000,71100.38000000,17.63904000
2024-06-07T09:25:00.000Z,71100.38000000,71100.38000000,71099.39000000,71099.40000000,17.39974000
2024-06-07T09:26:00.000Z,71099.39000000,71130.00000000,71099.39000000,71120.01000000,24.08832000
2024-06-07T09:27:00.000Z,71120.00000000,71142.79000000,71120.00000000,71142.79000000,12.68254000
2024-06-07T09:28:00.000Z,71142.78000000,71155.99000000,71142.78000000,71155.99000000,5.61743000
2024-06-07T09:29:00.000Z,71155.99000000,71204.92000000,71155.98000000,71204.92000000,22.57170000
2024-06-07T09:30:00.000Z,71204.92000000,71234.00000000,71204.91000000,71226.01000000,25.58455000
2024-06-07T09:31:00.000Z,71226.00000000,71226.01000000,71191.36000000,71191.37000000,7.61847000
2024-06-07T09:32:00.000Z,71191.36000000,71203.60000000,71191.36000000,71203.59000000,12.42815000
2024-06-07T09:33:00.000Z,71203.59000000,71205.76000000,71192.43000000,71192.44000000,12.75125000
2024-06-07T09:34:00.000Z,71192.44000000,71192.44000000,71170.00000000,71170.01000000,7.24957000
2024-06-07T09:35:00.000Z,71170.01000000,71170.01000000,71159.99000000,71162.37000000,8.21621000
2024-06-07T09:36:00.000Z,71162.37000000,71162.37000000,71150.00000000,71150.01000000,6.16280000
2024-06-07T09:37:00.000Z,71150.01000000,71187.99000000,71150.00000000,71187.99000000,15.65299000
2024-06-07T09:38:00.000Z,71187.98000000,71187.99000000,71184.36000000,71184.37000000,5.06421000
2024-06-07T09:39:00.000Z,71184.36000000,71212.17000000,71184.36000000,71212.17000000,10.81166000
2024-06-07T09:40:00.000Z,71212.16000000,71224.65000000,71212.00000000,71212.01000000,11.19034000
2024-06-07T09:41:00.000Z,71212.00000000,71212.37000000,71208.11000000,71209.12000000,4.78886000
2024-06-07T09:42:00.000Z,71209.12000000,71209.13000000,71195.01000000,71202.96000000,8.60725000
2024-06-07T09:43:00.000Z,71202.96000000,71202.97000000,71198.94000000,71198.95000000,5.78006000
2024-06-07T09:44:00.000Z,71198.94000000,71202.09000000,71198.94000000,71202.09000000,7.78521000
2024-06-07T09:45:00.000Z,71202.08000000,71202.09000000,71180.48000000,71180.70000000,11.82623000
2024-06-07T09:46:00.000Z,71180.69000000,71200.00000000,71180.69000000,71194.03000000,6.66712000
2024-06-07T09:47:00.000Z,71194.03000000,71194.03000000,71190.81000000,71190.81000000,7.10219000
2024-06-07T09:48:00.000Z,71190.81000000,71190.82000000,71190.00000000,71190.01000000,6.10331000
2024-06-07T09:49:00.000Z,71190.01000000,71197.90000000,71190.00000000,71197.90000000,7.66158000
2024-06-07T09:50:00.000Z,71197.89000000,71206.54000000,71197.89000000,71206.19000000,6.90067000
2024-06-07T09:51:00.000Z,71206.20000000,71217.68000000,71206.19000000,71217.68000000,7.52840000
2024-06-07T09:52:00.000Z,71217.68000000,71228.00000000,71217.67000000,71228.00000000,5.30885000
2024-06-07T09:53:00.000Z,71228.00000000,71255.01000000,71227.99000000,71255.01000000,28.02767000
2024-06-07T09:54:00.000Z,71255.01000000,71255.01000000,71248.97000000,71248.98000000,11.23343000
2024-06-07T09:55:00.000Z,71248.97000000,71248.98000000,71230.80000000,71240.26000000,15.47305000
2024-06-07T09:56:00.000Z,71240.25000000,71268.00000000,71240.25000000,71264.01000000,17.64829000
2024-06-07T09:57:00.000Z,71264.00000000,71271.35000000,71264.00000000,71269.00000000,6.00247000
2024-06-07T09:58:00.000Z,71268.99000000,71286.74000000,71268.99000000,71286.74000000,8.59199000
2024-06-07T09:59:00.000Z,71286.74000000,71307.28000000,71286.73000000,71302.07000000,10.42234000
